State,Educated People,Unemployed People,Unemployment Rate %
Tripura,5542,935,16.87116564417178
Mizoram,6501,1068,16.428241808952468
Maharashtra,8633,1233,14.282404726051197
West Bengal,7115,2092,29.402670414617006
Goa,7625,919,12.052459016393442
Odisha,3404,920,27.027027027027028
Tripura,5195,1552,29.874879692011554
Mizoram,7730,908,11.746442432082794
Madhya Pradesh,7250,2087,28.786206896551725
Chhattisgarh,5716,930,16.270118964310708
Mizoram,2505,284,11.337325349301397
Punjab,9770,2112,21.617195496417605
Manipur,9554,2596,27.171865187356083
Himachal Pradesh,7161,889,12.41446725317693
Manipur,1195,267,22.343096234309623
Nagaland,9103,1657,18.202790288915743
Karnataka,3917,1119,28.5677814654072
West Bengal,7061,849,12.02379266392862
Manipur,1231,202,16.409423233143787
Gujarat,8580,2309,26.91142191142191
Maharashtra,2180,273,12.522935779816514
Chhattisgarh,6979,1359,19.472703825763002
Tamil Nadu,8086,1978,24.46203314370517
Meghalaya,2180,228,10.458715596330276
Manipur,8692,2370,27.266451909802118
Karnataka,9227,1689,18.304974531266936
Uttar Pradesh,5352,1073,20.048579970104633
Kerala,5218,1361,26.082790341126866
West Bengal,1306,138,10.566615620214396
Tamil Nadu,6213,1481,23.83711572509255
Manipur,1411,307,21.757618710134658
Kerala,1807,307,16.989485334809075
Rajasthan,1392,165,11.85344827586207
Telangana,926,234,25.26997840172786
Assam,2010,579,28.805970149253728
Uttar Pradesh,1218,180,14.77832512315271
Tripura,2339,393,16.802052159042326
Andhra Pradesh,3909,441,11.28165771297007
Tripura,8944,1125,12.578264758497317
Manipur,4832,1095,22.6614238410596
Gujarat,1399,351,25.089349535382414
Odisha,3689,1065,28.86961236107346
Tamil Nadu,2445,247,10.102249488752555
Manipur,3787,1014,26.775811988381303
West Bengal,2545,541,21.257367387033398
Uttar Pradesh,7697,2050,26.63375341041964
Maharashtra,4620,1006,21.774891774891774
Madhya Pradesh,5146,894,17.37271667314419
Goa,6452,1403,21.745195288282705
Punjab,5088,1133,22.26808176100629
Telangana,8834,1022,11.568938193343898
West Bengal,7749,1744,22.506129823202993
Tripura,1198,168,14.023372287145241
Punjab,4957,891,17.974581400040346
Himachal Pradesh,740,140,18.91891891891892
Himachal Pradesh,863,91,10.544611819235227
Uttar Pradesh,5285,671,12.69631031220435
Uttar Pradesh,4981,1033,20.738807468379843
Meghalaya,5116,892,17.43549648162627
Rajasthan,4115,717,17.424058323207777
Karnataka,1136,269,23.679577464788732
Karnataka,7938,1063,13.391282438901486
Rajasthan,4802,714,14.868804664723031
Nagaland,6371,1074,16.857636163867525
Andhra Pradesh,9879,1306,13.219961534568275
Haryana,1500,298,19.866666666666667
Gujarat,7861,890,11.3217147945554
Assam,7052,959,13.598979013045945
Arunachal Pradesh,9900,1379,13.92929292929293
Mizoram,4927,543,11.020905216155876
Tamil Nadu,6502,1182,18.17902183943402
Maharashtra,2833,767,27.073773385104126
Uttarakhand,5592,610,10.908440629470672
Nagaland,5150,1348,26.174757281553397
Tamil Nadu,4110,832,20.24330900243309
Haryana,9919,1717,17.310212723056758
Arunachal Pradesh,9821,1166,11.872518073515934
Sikkim,9064,1824,20.123565754633717
Assam,7887,1081,13.706098643337135
Andhra Pradesh,5035,1478,29.3545183714002
Odisha,7880,1064,13.50253807106599
Gujarat,9093,2695,29.638183217859893
Gujarat,8766,1827,20.841889117043124
Bihar,9680,2296,23.71900826446281
Sikkim,1210,296,24.462809917355372
Chhattisgarh,6188,1716,27.73109243697479
Telangana,2960,524,17.7027027027027
Punjab,2803,450,16.054227613271497
Uttarakhand,2745,288,10.491803278688524
Odisha,5068,792,15.627466456195737
Gujarat,4256,600,14.097744360902256
Uttar Pradesh,9700,1162,11.97938144329897
Manipur,8290,1695,20.446320868516285
Meghalaya,7083,1737,24.52350698856417
Nagaland,9443,2794,29.588054643651386
West Bengal,6912,1382,19.994212962962962
Sikkim,6029,858,14.231215790346658
Arunachal Pradesh,6196,686,11.071659134925758
Jharkhand,6969,1796,25.77127277945186
Punjab,5522,711,12.875769648678014
Nagaland,5276,786,14.89764973464746
Kerala,3984,1145,28.739959839357432
Andhra Pradesh,9192,1246,13.55526544821584
Telangana,6928,1552,22.401847575057737
Bihar,8703,1877,21.567275652074
Uttar Pradesh,3153,751,23.8185854741516
Tamil Nadu,6004,741,12.341772151898734
Chhattisgarh,9382,1625,17.32040076742699
Rajasthan,9454,1982,20.96467103871377
Punjab,6723,1626,24.185631414547075
Meghalaya,5471,1483,27.10656187168708
Goa,4264,614,14.399624765478425
Rajasthan,6916,841,12.160208212839791
Chhattisgarh,9038,2421,26.786899756583317
Jharkhand,4109,520,12.655147237770748
Mizoram,3549,509,14.342068188222035
Mizoram,3515,891,25.348506401137982
Uttar Pradesh,7130,1753,24.58625525946704
Goa,7090,762,10.7475317348378
Andhra Pradesh,824,197,23.90776699029126
Tamil Nadu,4871,1148,23.568055840689798
Bihar,8336,1435,17.214491362763916
Himachal Pradesh,1150,220,19.130434782608695
Jharkhand,5644,1517,26.8781006378455
Karnataka,5801,771,13.290811928977764
Gujarat,2391,571,23.88122124634044
Madhya Pradesh,5835,1019,17.463581833761783
Kerala,2994,361,12.05744822979292
Assam,3522,437,12.407722884724588
West Bengal,2168,378,17.43542435424354
Nagaland,5983,1244,20.792244693297675
Haryana,2136,553,25.88951310861423
Haryana,7890,1227,15.551330798479087
Gujarat,9812,1549,15.786791683652671
Telangana,990,136,13.737373737373737
Uttarakhand,3145,585,18.60095389507154
Goa,7271,2133,29.3357172328428
Jharkhand,1190,133,11.176470588235295
Tripura,3595,713,19.833101529902642
Madhya Pradesh,3636,644,17.71177117711771
Himachal Pradesh,5071,1415,27.903766515480182
Arunachal Pradesh,5825,687,11.793991416309012
West Bengal,3865,828,21.423027166882278
Manipur,9408,1593,16.932397959183675
Maharashtra,4710,1169,24.819532908704883
Meghalaya,1730,344,19.884393063583815
Chhattisgarh,6621,1334,20.148013895181997
Tamil Nadu,3872,469,12.112603305785125
Rajasthan,7695,2127,27.64132553606238
Assam,1251,163,13.029576338928859
Haryana,3643,848,23.27751852868515
Maharashtra,7487,1428,19.073059970615734
Himachal Pradesh,6829,1668,24.425245277493044
Goa,8958,1629,18.184862692565304
Haryana,9299,1736,18.668674050973223
Meghalaya,5021,1457,29.018123879705236
Meghalaya,3613,361,9.991696650982563
Jharkhand,7403,901,12.170741591246792
Uttar Pradesh,6897,869,12.599681020733652
Tamil Nadu,1313,347,26.428027418126426
Uttar Pradesh,2899,553,19.075543290789927
Uttar Pradesh,5262,622,11.820600532117066
Punjab,4329,1137,26.264726264726264
Jharkhand,1089,124,11.386593204775023
Kerala,7421,1149,15.483088532542785
Bihar,3849,647,16.809560924915562
Uttarakhand,2787,443,15.895227843559384
Haryana,9108,2575,28.271848924022834
Odisha,2460,422,17.154471544715445
Himachal Pradesh,2907,602,20.708634330925353
Arunachal Pradesh,7720,1812,23.471502590673577
Bihar,6194,1429,23.070713593800452
Odisha,8043,1441,17.916200422727837
Nagaland,1326,296,22.322775263951737
Manipur,8097,1603,19.79745584784488
Telangana,4426,730,16.49344780840488
Karnataka,1500,170,11.333333333333332
Karnataka,5892,1290,21.89409368635438
Tripura,3895,526,13.504492939666237
Kerala,3786,496,13.100898045430535
West Bengal,5363,1579,29.442476225992912
Maharashtra,2316,687,29.66321243523316
Manipur,1265,316,24.9802371541502
Telangana,2302,511,22.19808861859253
Goa,9820,1391,14.164969450101832
Telangana,9904,2665,26.90831987075929
Karnataka,9037,1706,18.87794622109107
Haryana,3598,740,20.566981656475818
Nagaland,1746,353,20.217640320733103
Goa,2829,566,20.00706963591375
Gujarat,7951,1533,19.280593636020626
Kerala,1716,265,15.442890442890441
Sikkim,1981,290,14.63907117617365
Tripura,4017,809,20.139407518048294
Kerala,2984,385,12.902144772117962
Tripura,1721,448,26.031377106333526
Nagaland,534,124,23.220973782771537
Sikkim,6099,1187,19.462206919167077
Odisha,2422,258,10.652353426919902
Uttar Pradesh,4290,1184,27.5990675990676
Goa,3343,681,20.370924319473527
Nagaland,5263,1091,20.72962188865666
Himachal Pradesh,6836,1096,16.032767700409597
Nagaland,3913,590,15.077945310503448
Karnataka,9964,2759,27.689682858289842
Haryana,8453,1010,11.948420679048859
Kerala,9532,991,10.396558959295007
Tripura,3708,1020,27.508090614886733
Sikkim,5409,1086,20.077648363838048
Manipur,6152,1397,22.708062418725618
Andhra Pradesh,3977,939,23.610761880814685
Arunachal Pradesh,6554,709,10.817821177906623
Uttar Pradesh,9516,1552,16.309373686422866
Sikkim,3135,479,15.279106858054226
Arunachal Pradesh,5260,1391,26.444866920152094
Chhattisgarh,2539,693,27.294210319023236
Uttarakhand,6281,903,14.376691609616305
Uttar Pradesh,4304,1281,29.763011152416357
Madhya Pradesh,8156,2252,27.611574301128005
Himachal Pradesh,7251,1978,27.278996000551647
Odisha,6570,1554,23.652968036529682
Madhya Pradesh,5246,959,18.280594738848645
Tripura,2596,732,28.197226502311246
Punjab,8542,1915,22.41863732147038
Bihar,2239,539,24.073246985261278
Karnataka,8824,2534,28.717135086128742
Haryana,6640,943,14.201807228915664
Rajasthan,6752,1308,19.37203791469194
Manipur,1730,506,29.2485549132948
Himachal Pradesh,4076,777,19.062806673209028
Manipur,4267,586,13.733302085774548
Bihar,1499,169,11.274182788525684
Bihar,5022,1394,27.757865392273995
Nagaland,5514,835,15.143271672107364
Telangana,7195,1344,18.679638637943015
Sikkim,8604,1281,14.8884239888424
Sikkim,534,123,23.03370786516854
Madhya Pradesh,4887,1243,25.434827092285655
Maharashtra,5592,1135,20.296852646638055
Haryana,6056,1115,18.411492734478205
Uttarakhand,6319,1223,19.354328216489954
Meghalaya,8065,1135,14.07315561066336
Manipur,6954,811,11.662352602818522
Haryana,8938,2536,28.37323786081897
Punjab,691,135,19.536903039073806
Karnataka,1571,286,18.20496499045194
Maharashtra,8575,986,11.498542274052479
Odisha,6886,1559,22.64013941330235
Arunachal Pradesh,6601,1386,20.996818663838813
Kerala,2228,626,28.096947935368043
Odisha,7813,1931,24.715218226033535
Manipur,4337,763,17.59280608715702
West Bengal,3612,1005,27.823920265780732
Uttar Pradesh,727,117,16.09353507565337
Goa,7127,1023,14.353865581591133
Tripura,4207,1019,24.22153553601141
Tripura,3151,378,11.996191685179308
Himachal Pradesh,2049,316,15.422157149829186
Odisha,1688,496,29.383886255924168
Assam,3870,677,17.493540051679588
Uttarakhand,9996,1812,18.127250900360146
Kerala,5412,1467,27.106430155210642
Madhya Pradesh,4068,569,13.987217305801378
Kerala,1004,286,28.48605577689243
Himachal Pradesh,9364,1636,17.471166168304144
Chhattisgarh,9888,1170,11.83252427184466
Nagaland,3150,850,26.984126984126984
Madhya Pradesh,3708,1002,27.02265372168285
Nagaland,5637,1679,29.7853468156821
Karnataka,7306,1702,23.295921160689844
Mizoram,9105,1458,16.013179571663922
Karnataka,6388,728,11.396368190356919
Kerala,4066,1066,26.21741269060502
Assam,3066,789,25.73385518590998
Karnataka,707,136,19.236209335219236
Madhya Pradesh,649,189,29.121725731895225
Nagaland,5190,760,14.64354527938343
Haryana,7179,1008,14.04095277893857
Mizoram,2862,849,29.664570230607968
Karnataka,3892,663,17.034943473792392
Assam,728,90,12.362637362637363
Uttar Pradesh,1548,436,28.165374677002585
Meghalaya,8632,1118,12.951807228915662
Kerala,3613,931,25.768059784112925
Manipur,790,112,14.177215189873419
Punjab,2742,441,16.08315098468271
Rajasthan,6780,1529,22.551622418879056
Jharkhand,8670,1718,19.81545559400231
Uttarakhand,5240,1434,27.36641221374046
West Bengal,7064,1933,27.364099660249153
Bihar,6198,1728,27.879961277831562
Mizoram,6256,1654,26.438618925831204
Andhra Pradesh,800,222,27.750000000000004
Maharashtra,5420,620,11.439114391143912
Gujarat,4771,867,18.172290924334522
Chhattisgarh,1400,214,15.285714285714286
Bihar,3903,535,13.707404560594414
Punjab,9742,1083,11.116813795935126
Nagaland,1277,342,26.78151918559123
Mizoram,8815,1075,12.195121951219512
Haryana,4685,1194,25.485592315901812
Tripura,2872,433,15.076601671309191
Kerala,5138,721,14.032697547683922
Tamil Nadu,4131,532,12.878237714839022
West Bengal,1941,242,12.467800103039671
Assam,617,127,20.583468395461914
Himachal Pradesh,8273,1667,20.149885168620816
Himachal Pradesh,6353,848,13.348024555328191
Uttar Pradesh,8136,1424,17.502458210422812
Gujarat,6953,1602,23.040414209693658
Rajasthan,7404,1549,20.92112371690978
Arunachal Pradesh,1845,263,14.254742547425476
Tripura,8680,2071,23.859447004608295
Sikkim,6781,1818,26.810204984515558
Chhattisgarh,6601,1770,26.814119072867747
Punjab,2578,602,23.351435221101628
Kerala,6283,1356,21.582046792933312
Goa,837,191,22.819593787335723
Haryana,4734,772,16.30756231516688
Tamil Nadu,9251,2476,26.764674089287645
Karnataka,9713,2234,23.00010295480284
West Bengal,7034,2058,29.257890247369918
Tamil Nadu,7994,2358,29.497122842131603
Jharkhand,2569,345,13.429349941611521
Punjab,2967,392,13.211998651836874
Punjab,2783,509,18.289615522817105
Odisha,1807,326,18.040951853901493
Telangana,9604,2477,25.79133694294044
Punjab,1538,458,29.778933680104032
Uttar Pradesh,9241,1736,18.78584568769614
Uttar Pradesh,5015,704,14.037886340977067
Goa,827,125,15.114873035066505
Uttar Pradesh,814,115,14.127764127764127
Maharashtra,2476,274,11.066235864297253
Meghalaya,4151,679,16.357504215851602
Tripura,9567,1803,18.846033239259956
Punjab,5468,1565,28.621068032187267
West Bengal,5488,1624,29.591836734693878
Madhya Pradesh,4905,1458,29.724770642201836
Uttarakhand,6936,1708,24.625144175317185
Tripura,4568,1200,26.26970227670753
Sikkim,7877,1485,18.852354957471118
Kerala,5532,949,17.15473608098337
Uttar Pradesh,7009,1332,19.004137537451847
Andhra Pradesh,6044,1006,16.644606221045667
Manipur,9415,1195,12.692511949017526
Haryana,787,126,16.010165184243967
Andhra Pradesh,8266,2325,28.127268328090977
Arunachal Pradesh,3936,414,10.518292682926829
Tamil Nadu,1012,245,24.209486166007903
Meghalaya,4828,1160,24.026512013256006
Maharashtra,2745,470,17.122040072859747
Tamil Nadu,1484,427,28.77358490566038
Kerala,9652,2674,27.704102776626605
Uttarakhand,1813,408,22.504136789851074
Meghalaya,9110,1822,20.0
Chhattisgarh,7188,1247,17.348358375069562
Karnataka,3890,497,12.776349614395887
Sikkim,2338,692,29.597946963216426
Haryana,8876,2316,26.092834610184767
Karnataka,2579,281,10.895696006203954
Kerala,2116,545,25.756143667296787
Tamil Nadu,698,175,25.07163323782235
Andhra Pradesh,6826,1647,24.128332845004394
Nagaland,4776,962,20.142378559463985
Uttarakhand,8484,1746,20.57991513437058
Madhya Pradesh,5031,1323,26.29695885509839
West Bengal,970,126,12.989690721649486
Kerala,7841,1583,20.188751434765972
Tamil Nadu,1241,350,28.203062046736505
Meghalaya,6509,717,11.015516976494085
Tamil Nadu,5060,1136,22.450592885375496
Rajasthan,6280,855,13.614649681528663
Assam,9202,1580,17.17018039556618
Assam,8278,2401,29.004590480792462
Karnataka,3370,711,21.097922848664687
Chhattisgarh,7508,1562,20.804475226425147
Uttarakhand,6436,1439,22.358607830950902
Chhattisgarh,5285,738,13.964049195837275
Punjab,9683,2130,21.997314881751524
Madhya Pradesh,6985,779,11.152469577666428
Nagaland,7796,1708,21.908671113391485
Mizoram,7219,1065,14.752735835988364
Meghalaya,7493,1830,24.422794608301082
Gujarat,4532,1019,22.484554280670785
Gujarat,1817,321,17.66648321408916
Mizoram,4208,625,14.852661596958175
Jharkhand,9249,926,10.011893177640827
Maharashtra,2538,344,13.55397951142632
Tripura,5028,530,10.540970564836913
Jharkhand,6685,1456,21.780104712041883
Sikkim,4681,660,14.099551377910702
Assam,8709,2446,28.085888161671836
Jharkhand,7182,1462,20.356446672236146
Manipur,1439,377,26.19874913134121
Tripura,5932,1638,27.612946729602157
Chhattisgarh,2109,583,27.643432906590803
Rajasthan,7455,1850,24.815560026827633
Andhra Pradesh,9609,2653,27.609532729732543
Karnataka,7596,1497,19.70774091627172
Maharashtra,3213,699,21.755368814192344
Kerala,6549,809,12.353030997098793
Assam,3686,1046,28.377645143787305
Goa,1996,445,22.294589178356713
Haryana,5817,1468,25.236376138903218
Telangana,1210,130,10.743801652892563
Nagaland,9857,1811,18.37273003956579
Bihar,5888,878,14.911684782608695
Meghalaya,5750,1337,23.252173913043478
Assam,3144,369,11.736641221374047
Mizoram,7730,1706,22.06985769728331
Punjab,4330,1120,25.86605080831409
Odisha,2567,287,11.180366186209584
Odisha,7498,1441,19.21845825553481
Karnataka,2055,220,10.70559610705596
Odisha,2159,235,10.884668828161185
Bihar,4981,1403,28.167034731981527
Sikkim,6369,1804,28.324697754749568
Uttarakhand,6615,707,10.687830687830688
Nagaland,1549,237,15.300193673337636
Haryana,6437,1019,15.830355755786856
Karnataka,8197,1912,23.3256069293644
Manipur,5956,1709,28.69375419744795
Goa,5610,792,14.117647058823529
Kerala,8771,2509,28.60563219701288
Punjab,2547,297,11.66077738515901
Karnataka,6556,1224,18.669920683343502
Karnataka,2277,301,13.219148001756697
Jharkhand,9202,2679,29.11323625298848
West Bengal,4291,1267,29.526916802610113
Bihar,4818,775,16.085512660855127
Kerala,6477,1312,20.256291492975144
Andhra Pradesh,4338,1068,24.619640387275243
Gujarat,4221,495,11.727078891257996
Punjab,3411,441,12.928759894459102
Tamil Nadu,4759,546,11.472998529102753
West Bengal,7101,865,12.181382903816363
Uttar Pradesh,8061,2239,27.775710209651404
Sikkim,7771,1529,19.675717410886627
Arunachal Pradesh,3329,671,20.156203063983178
Madhya Pradesh,8661,1033,11.927029211407458
Jharkhand,9572,2487,25.982030923526956
Punjab,5148,1274,24.747474747474747
Kerala,6243,1032,16.53051417587698
Bihar,2655,488,18.380414312617702
Jharkhand,7296,970,13.294956140350877
Uttarakhand,7677,858,11.17624071903087
Telangana,2820,404,14.326241134751774
Himachal Pradesh,4631,525,11.336644353271431
Rajasthan,6969,1515,21.73913043478261
Telangana,3545,431,12.157968970380818
Uttarakhand,3477,923,26.54587287891861
Himachal Pradesh,9166,2599,28.354789439231944
Jharkhand,4689,1163,24.802729793132862
Maharashtra,3311,406,12.26215644820296
Meghalaya,2978,613,20.58428475486904
Meghalaya,7063,1931,27.33965736938978
Chhattisgarh,9505,2065,21.72540768016833
Arunachal Pradesh,7535,1753,23.264764432647645
Goa,5369,591,11.007636431365245
Karnataka,6557,1522,23.21183468049413
Andhra Pradesh,1869,500,26.752273943285182
Punjab,6826,1625,23.80603574567829
Gujarat,3917,563,14.373244830227213
Bihar,2848,299,10.498595505617978
Mizoram,9125,999,10.947945205479453
Bihar,2205,571,25.895691609977323
Uttarakhand,9670,2674,27.65253360910031
Gujarat,1470,201,13.673469387755102
Jharkhand,8623,1130,13.104487997216745
Goa,6222,862,13.854066216650596
Kerala,584,61,10.445205479452055
Nagaland,3153,908,28.797970187123372
Telangana,8633,2245,26.00486505270474
Kerala,8886,2423,27.267611973891515
Bihar,7767,1642,21.14072357409553
Rajasthan,6407,956,14.921179959419383
West Bengal,731,105,14.36388508891929
Telangana,3865,771,19.948253557567917
Manipur,8959,958,10.693157718495367
Manipur,7275,1774,24.384879725085913
Mizoram,4374,950,21.71925011431184
Bihar,2189,536,24.486066697121974
Sikkim,3142,562,17.886696371737745
Gujarat,862,141,16.357308584686773
Kerala,8424,1148,13.627730294396962
West Bengal,6570,1075,16.362252663622527
Gujarat,8583,893,10.404287545147383
Telangana,9466,1778,18.783012888231564
